query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=172968;,1.0,838,1.4620000001741573,0,0.0
2946,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=1959 AND mc.company_id<19 AND mi.info_type_id=1;",543.1553371962581,1849,17.343300001812167,0,0.0
2947,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<2013 AND mk.keyword_id=4682;",497.6671569706467,714,7.705999996687751,0,0.0
2948,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND mi.info_type_id=2 AND mi_idx.info_type_id<101;",480496.0925556544,634440,7.3772999967332,0,0.0
2949,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id=3252229;",12.656339699999984,353,7.259099998918828,0,0.0
2950,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=24754;,122.46458948500657,178,1.8328000005567446,0,0.0
2951,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<2886098;,28064816.24577663,28309561,1.1489999960758723,0,0.0
2952,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<147344;",1604499.6487218838,2490953,2.9288000005180947,0,0.0
2953,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year=1980 AND mi.info_type_id>105;",143654.78189736843,57605,4.857100000663195,0,0.0
2954,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2005 AND mi_idx.info_type_id<100;",69564.26209021262,163162,28.29129999736324,0,0.0
2955,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year>1997 AND ci.person_id<2935346 AND ci.role_id<3;",8030241.53854357,8078409,5.572199996095151,0,0.0
2956,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=1824755;,1.0,69,1.2108000009902753,0,0.0
2957,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND mi.info_type_id<5 AND mi_idx.info_type_id=101;",241395.4446355494,238072,6.987000000663102,0,0.0
2958,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id>8559 AND ci.person_id>2378369;",9293675.901365653,14989341,7.949500002723653,0,0.0
2959,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>24663;,523079.2858498228,760286,1.6838000010466203,0,0.0
2960,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>851026;,27352440.91332544,27595063,1.2357000014162622,0,0.0
2961,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>44736;,263461.92417805904,382937,1.7829999997047707,0,0.0
2962,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND t.production_year>1914;",138747842.55668017,140394913,20.96270000038203,0,0.0
2963,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>1989 AND mi.info_type_id<7;",2833697.955810494,2965944,4.337200000009034,0,0.0
2964,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year>1961 AND mi_idx.info_type_id=101;",158359.39630836176,410873,3.873499998007901,0,0.0
2965,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=2009 AND mc.company_type_id<2 AND mk.keyword_id=1084;",141.1886485546563,514,14.547500002663583,0,0.0
2966,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<4 AND t.production_year<2008 AND mi.info_type_id=3;",804373.6555102456,868655,4.577600004267879,0,0.0
2967,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<2717748;",29215129.634158168,29251877,4.756900001666509,0,0.0
2968,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year<2006 AND ci.role_id>1;",79026569.6100092,85531548,7.204699999419972,0,0.0
2969,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<1998 AND mi_idx.info_type_id>100;",232663.23292903622,631654,23.569299999508075,0,0.0
2970,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=7436 AND mc.company_type_id=1;",291.4651362992853,1,2.803300005325582,0,0.0
2971,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=925499 AND ci.role_id<2;,1.0,465,2.0674999977927655,0,0.0
2972,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND ci.person_id>77798 AND ci.role_id=6;",334474.2272527318,405134,4.60709999606479,0,0.0
2973,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<1512033 AND ci.role_id>4 AND mi_idx.info_type_id>99;",559717.068054774,1832689,1.852300003520213,0,0.0
2974,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id=11387 AND mi_idx.info_type_id=101;",807.7793436469394,191,2.7317999993101694,0,0.0
2975,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year>2011 AND mc.company_id<12208;",48499.8719376482,75270,4.117600001336541,0,0.0
2976,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>374402;",32070301.931986235,32334029,1.2254000030225143,0,0.0
2977,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<2006 AND mc.company_id>2609;",599684.168967539,255850,30.835099998512305,0,0.0
2978,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<2 AND mi.info_type_id<13;",5122170.067120507,5273639,3.7009000006946735,0,0.0
2979,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id=3473 AND mc.company_type_id=1;,10.456148387417546,24,2.7696999968611635,0,0.0
2980,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>2 AND t.production_year=2004 AND mc.company_id=452 AND mc.company_type_id>1;",6.284603193923305,12,7.098599999153521,0,0.0
2981,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<2082;,1006515.1328745993,1462951,1.668600001721643,0,0.0
2982,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>55849 AND mc.company_type_id=2;,404608.83208264766,627390,3.047300000616815,0,0.0
2983,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<2598401 AND ci.role_id<3;,19118672.8956684,19331237,1.6927000033319928,0,0.0
2984,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>403347 AND ci.role_id>2;,14849031.522517562,14953880,1.6676000013831072,0,0.0
2985,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND t.production_year<1994 AND mc.company_id<517 AND mc.company_type_id>1;",8062.989163421307,9685,7.421700000122655,0,0.0
2986,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>1991 AND mc.company_id<657;",7930772.659649627,12901308,15.90310000028694,0,0.0
2987,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<1950 AND mk.keyword_id>536;",14596725.926731262,14606001,4.189999999653082,0,0.0
2988,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=1914 AND mi.info_type_id<16;",390624.7805487236,427851,12.609400000656024,0,0.0
2989,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year=2002 AND mc.company_type_id=2;",14260.418807097742,22515,5.881199998839293,0,0.0
2990,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id>3 AND mi.info_type_id<2;",507387.15138451656,469589,13.852799995220266,0,0.0
2991,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<4 AND t.production_year=2000;",1416749.7098840903,1530348,26.0746999992989,0,0.0
2992,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND t.production_year<1999 AND mc.company_id>3099 AND mc.company_type_id<2;",12210.627425161165,18087,30.550399998901412,0,0.0
2993,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>1986;",146527223.62215924,148704378,6.637400001636706,0,0.0
2994,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year<2010 AND mi.info_type_id>18;",1019595.8679425851,1008131,2.332099997147452,0,0.0
2995,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year<1983 AND mc.company_id>73394 AND mi.info_type_id<4;",359785.16589100275,426377,17.730899999151006,0,0.0
2996,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<1914;",218516.51534461026,185406,5.568100001255516,0,0.0
2997,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2006 AND mc.company_id>166956 AND mi_idx.info_type_id=99;",13381.61796015983,25360,19.466199999442324,0,0.0
2998,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>1 AND t.production_year<1999 AND mc.company_type_id>1;",183699.84988322688,299430,5.556800002523232,0,0.0
2999,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=1992 AND mi.info_type_id>5;",680548.7396512914,624865,16.303000003972556,0,0.0
3000,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=2007 AND ci.role_id>10;",312752.1506012113,193456,10.3503999998793,0,0.0
3001,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND ci.person_id<2930876;",11683193.44869622,11778970,4.187999998976011,0,0.0
3002,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<13769;,2227125.642297168,3240229,1.9623999978648499,0,0.0
3003,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2005 AND mi_idx.info_type_id>99;",99845.53261034217,289583,6.016799998178612,0,0.0
3004,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id>4452;",14431070.035571111,18590534,8.762599994952325,0,0.0
3005,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>11414;",1000545.6609155277,1457490,2.3568999968119897,0,0.0
3006,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id>60918;",431613.8624311725,579993,3.5527000000001863,0,0.0
3007,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=561;",72489.56111402511,67755,1.152899996668566,0,0.0
3008,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id<40688;,1210511.4777814213,1879357,2.4364000055356883,0,0.0
3009,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mc.company_id=1134;",440.7998758044672,250,16.27369999914663,0,0.0
3010,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND mc.company_id<150;",63372.55161366837,100359,4.809300000488292,0,0.0
3011,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<2176774;,21269074.23446461,21476462,1.148700001067482,0,0.0
3012,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year<1952 AND mi_idx.info_type_id=99;",358563.16916222405,589798,7.100800001353491,0,0.0
3013,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2002 AND ci.person_id>2737181;",147246.95010309413,130700,5.678800000168849,0,0.0
3014,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=580164 AND ci.role_id=1;,1.0,116,1.8286000049556606,0,0.0
3015,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id<192;,236053.02434568133,366430,2.153800000087358,0,0.0
3016,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=3444009 AND ci.role_id>1;,1.0,20,1.949500001501292,0,0.0
3017,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id>1423112 AND mi_idx.info_type_id>100;",3009800.2327540163,7993626,1.5840999985812232,0,0.0
3018,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=9453;,1.0,76,1.1914999995497055,0,0.0
3019,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1976 AND mi_idx.info_type_id<101;",72050.22045779126,106230,5.431799996586051,0,0.0
3020,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2013 AND ci.person_id<3146531 AND ci.role_id=3;",3827399.8055330687,3785490,2.7985999986412935,0,0.0
3021,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year=2005 AND mk.keyword_id>4196;",3471453.287085375,4830689,25.19620000384748,0,0.0
3022,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<2 AND t.production_year=2001 AND mk.keyword_id=414;",1405.4266604594504,3852,27.97699999791803,0,0.0
3023,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND ci.person_id>2215370;",32817952.29339355,33004718,4.676600001403131,0,0.0
3024,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>126767;,34703743.47833824,34983350,1.141300002927892,0,0.0
3025,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>2011 AND ci.person_id<1038895 AND ci.role_id<4;",245808.50683422634,274387,5.037299997638911,0,0.0
3026,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id=312 AND mc.company_type_id=2;,830.3422723332963,260,2.7902000001631677,0,0.0
3027,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=2002 AND mk.keyword_id<16131;",98761.03574119954,137665,32.60950000549201,0,0.0
3028,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<2006 AND mi.info_type_id<16;",164334319.97647506,169323515,9.640000003855675,0,0.0
3029,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND mc.company_id>26466 AND mc.company_type_id<2;",38154.24873897662,68317,5.647999998473097,0,0.0
3030,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<2006 AND ci.person_id=962623 AND ci.role_id<2;",12.656339699999984,6,14.29910000297241,0,0.0
3031,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>9044 AND mc.company_type_id=1 AND mi.info_type_id>7;",8459115.668802312,13421216,3.2874999960768037,0,0.0
3032,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND t.production_year>2004 AND mc.company_type_id<2;",108617.99555497117,169167,5.625600002531428,0,0.0
3033,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=6739;,218.09704981320954,317,1.713700003165286,0,0.0
3034,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=1998 AND ci.person_id>429179;",3832321.502346183,4225570,10.22739999461919,0,0.0
3035,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year>1992 AND mi.info_type_id>4;",5744763.125280012,5776641,2.864200003386941,0,0.0
3036,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2001 AND ci.person_id<2651564 AND ci.role_id<2;",5681245.241306221,5902323,2.7021999994758517,0,0.0
3037,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>28355 AND ci.role_id=3;,3966787.3912111297,3993953,1.7251999961445108,0,0.0
3038,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2006 AND mi_idx.info_type_id=99;",201396.6657733835,299349,5.640000003040768,0,0.0
3039,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<1912 AND ci.person_id>245049 AND ci.role_id>2;",23214.119894096988,29932,2.7079999999841675,0,0.0
3040,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=1 AND t.production_year<1998 AND mi.info_type_id>16;",714129.8679387486,706355,4.919500002870336,0,0.0
3041,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.role_id<7 AND mi.info_type_id>7;",226920508.09738588,197655154,6.54950000171084,0,0.0
3042,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=1 AND t.production_year<2013 AND mi.info_type_id>16;",95360866.57853597,101685095,23.88010000140639,0,0.0
3043,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=13784;",140.14680639814395,230,1.9257999956607819,0,0.0
3044,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id=1085 AND mc.company_type_id>1;,201.85116012521942,246,3.3679999978630804,0,0.0
3045,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=3 AND t.production_year>2010 AND mc.company_type_id<2 AND mi.info_type_id=16;",25027.909729836763,12327,27.532699998118915,0,0.0
3046,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year=2008 AND ci.person_id=2719745 AND ci.role_id>1;",1.0,2,2.9855000029783696,0,0.0
3047,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=7 AND t.production_year=2005 AND mc.company_id>439;",9780.202081750393,13148,7.039999996777624,0,0.0
3048,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<11866;,2142934.2350437297,3114715,1.7660000012256205,0,0.0
3049,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND mc.company_id<102992;",710703.6751983895,890676,15.662800004065502,0,0.0
3050,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id=2 AND mk.keyword_id>89376;",157114.85917430717,180923,1.8713999961619265,0,0.0
3051,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id<74262 AND mc.company_type_id=2;,538105.2967102476,835488,3.1747999964863993,0,0.0
3052,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=7 AND t.production_year>2007 AND mi.info_type_id<8;",367970.70705344906,230743,4.568799995467998,0,0.0
3053,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=784;",52704.70169843627,71138,8.680499995534774,0,0.0
