query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount<0.06;",3274125.9999999995,3274126,0.5507999994733837,0,0.0
1027,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND o.o_custkey=22972 AND l.l_tax>0.01 AND l.l_discount=0.0 AND l.l_quantity<27.0 AND l.l_extendedprice=12837.16;",1.0,0,2.4783999997453066,0,0.0
1028,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey>3570 AND ps.ps_availqty<9438 AND ps.ps_supplycost>689.34 AND p.p_retailprice<1990.97 AND p.p_size=22;",3000.3946949076326,3062,1.0035999994215672,0,0.0
1029,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal>1263.97;",7954.999999999125,7955,0.5291999996188679,0,0.0
1030,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal>947.76 AND n.n_regionkey=1;",1677.8675999998159,1704,0.46609999935753876,0,0.0
1031,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>104.38 AND ps.ps_availqty>6058 AND ps.ps_suppkey<1212 AND p.p_size>48 AND p.p_retailprice<1700.76;",941.5305167430279,960,1.0113999996974599,0,0.0
1032,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount>0.04 AND o.o_custkey=141884;",15.817880316858057,19,0.524799999766401,0,0.0
1033,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size<40;",625212.0,625212,0.6134999994173995,0,0.0
1034,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_suppkey<9293;",5573539.711829356,5576145,2.621999999973923,0,0.0
1035,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice>130010.62 AND c.c_acctbal<922.01;",143815.05119088327,144048,2.31549999989511,0,0.0
1036,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2581999997346429,0,0.0
1037,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_suppkey<907;",545284.50304411,543807,2.3574000006192364,0,0.0
1038,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND o.o_totalprice=201599.03 AND o.o_custkey>8479;",4.718950860841422,5,0.8798999997452484,0,0.0
1039,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost=456.92 AND ps.ps_availqty>9989 AND p.p_retailprice=1364.31;",4.99999999999945e-05,0,0.8465000000796863,0,0.0
1040,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24260000009235227,0,0.0
1041,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=4;",5.0000000000000036,5,0.25889999960782006,0,0.0
1042,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice>221280.36 AND c.c_acctbal>8382.46 AND c.c_nationkey>3;",43922.69664643127,43108,2.3932000003696885,0,0.0
1043,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=0;",4.99999999999999,5,0.2860000004147878,0,0.0
1044,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>389.51 AND ps.ps_suppkey>3758 AND ps.ps_availqty=5603;",33.97237405190936,42,0.5918999995628837,0,0.0
1045,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_tax<0.02;",1334974.8570361612,1331932,0.5160999999134219,0,0.0
1046,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_tax=0.06 AND l.l_linenumber<6 AND l.l_extendedprice>4366.29;",565538.4013091553,565666,2.967700000226614,0,0.0
1047,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey<3 AND s.s_acctbal=691.54;",0.5993999999999996,1,1.162300000032701,0,0.0
1048,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice=1068.12 AND ps.ps_availqty>6632;",13.481649999997927,13,0.9493999996266211,0,0.0
1049,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>0;",20.000000000000004,20,0.3286000001025968,0,0.0
1050,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal<9542.82 AND ps.ps_supplycost<130.13 AND ps.ps_availqty<7455 AND s.s_nationkey>17 AND ps.ps_partkey=147738;",0.2686200299999751,0,1.0488999996596249,0,0.0
1051,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.4107999993721023,0,0.0
1052,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_quantity>21.0;",3482873.0,3482873,1.401100000293809,0,0.0
1053,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.256700000136334,0,0.0
1054,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_acctbal<6474.85 AND c.c_nationkey=0 AND o.o_totalprice<61543.16;",7289.395928357609,7430,2.3117000000638654,0,0.0
1055,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_linenumber<4;",3857222.0,3857222,1.9269999993412057,0,0.0
1056,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>0;",20.000000000000004,20,0.3115999998044572,0,0.0
1057,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=8636.52;",1.0,1,0.5596999999397667,0,0.0
1058,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=6156.39;",1.0,1,0.4707000007329043,0,0.0
1059,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost<69.21 AND s.s_acctbal=8390.01;",5.427300000000019,3,0.9343000001535984,0,0.0
1060,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey<4594 AND ps.ps_availqty<4484;",164607.16880903984,164595,0.5296999997881358,0,0.0
1061,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.3907999998773448,0,0.0
1062,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<1200.31 AND n.n_regionkey=4;",5937.140160002468,5928,0.5905000007260242,0,0.0
1063,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice=1918.92 AND ps.ps_supplycost<603.15 AND ps.ps_suppkey>9052;",2.287469075565002,1,0.8443999995506601,0,0.0
1064,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<2792.89;",51904.99999999789,51905,0.47170000016194535,0,0.0
1065,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>917.98 AND p.p_size>21 AND p.p_retailprice<1923.84;",34921.699251227765,34948,0.8858999999574735,0,0.0
1066,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.39430000015272526,0,0.0
1067,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.31630000012228265,0,0.0
1068,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>410.77 AND p.p_size>16 AND ps.ps_availqty<4720 AND ps.ps_suppkey<6494;",97882.25336108962,98122,0.9379999992233934,0,0.0
1069,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24260000009235227,0,0.0
1070,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.2654999998412677,0,0.0
1071,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.2610000001368462,0,0.0
1072,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=2905.33 AND n.n_regionkey=1;",0.19968,0,0.6380999993780279,0,0.0
1073,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<8994.23 AND n.n_regionkey=0;",27060.238239983344,27042,0.5209999999351567,0,0.0
1074,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND o.o_custkey>41557;",4339416.999997861,4339417,0.466499999674852,0,0.0
1075,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.2792000004774309,0,0.0
1076,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.3354999998919084,0,0.0
1077,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND o.o_custkey=107753 AND l.l_suppkey>5507 AND l.l_quantity=21.0 AND l.l_partkey=118576;",1.0,0,2.0404999995662365,0,0.0
1078,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>7227.46 AND ps.ps_partkey=136277 AND s.s_nationkey=18 AND ps.ps_availqty>2793;",0.029824603850901736,0,0.9865000001809676,0,0.0
1079,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal>2607.24 AND n.n_regionkey=3;",1342.4171999998528,1356,1.150000000052387,0,0.0
1080,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND ps.ps_suppkey=6792 AND l.l_quantity<9.0 AND l.l_orderkey<2028579 AND l.l_extendedprice<46488.59 AND ps.ps_partkey=152393;",1.0,0,6.954299999961222,0,0.0
1081,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.30470000001514563,0,0.0
1082,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>827.8 AND p.p_size<1;",0.689180000000285,0,0.8140999998431653,0,0.0
1083,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey<148140 AND s.s_acctbal>7379.56 AND ps.ps_supplycost>758.86;",34167.50257095977,34304,1.0912000007010647,0,0.0
1084,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>0;",20.000000000000004,20,0.27660000068863155,0,0.0
1085,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24120000034599798,0,0.0
1086,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty>4223 AND ps.ps_suppkey<7420 AND ps.ps_supplycost<699.71 AND p.p_retailprice=1739.79;",12.004211338643046,11,0.8866999996826053,0,0.0
1087,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<0;",1.0,0,0.25570000070729293,0,0.0
1088,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_linenumber<4;",3857222.0,3857222,0.2294000005349517,0,0.0
1089,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>3;",5.0000000000000036,5,0.26170000001002336,0,0.0
1090,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND ps.ps_supplycost>441.16 AND ps.ps_partkey>7264 AND ps.ps_suppkey=7369 AND l.l_partkey>22170;",307.63133795054296,310,6.600899999284593,0,0.0
1091,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_supplycost<670.98 AND ps.ps_suppkey=3566;",418.9309543033106,381,2.9172000004109577,0,0.0
1092,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost<615.84;",492766.00000004517,492766,0.4965999996784376,0,0.0
1093,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND ps.ps_supplycost>998.26 AND ps.ps_suppkey=9049 AND ps.ps_partkey<113804;",1.0,0,4.647400000067137,0,0.0
1094,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>0;",20.000000000000004,20,0.25910000022122404,0,0.0
1095,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_suppkey>1823 AND o.o_totalprice=270137.89 AND l.l_quantity<23.0 AND o.o_custkey<45202;",1.0,0,1.8831999996109516,0,0.0
1096,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount>0.08 AND o.o_custkey=72712;",7.272954079747409,6,0.5120000005263137,0,0.0
1097,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>2;",10.000000000000004,10,0.25660000028437935,0,0.0
1098,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_acctbal<-743.57 AND o.o_totalprice>55455.55 AND c.c_nationkey=16;",1246.8685289426933,1206,2.350700000533834,0,0.0
1099,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.23669999973208178,0,0.0
1100,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND ps.ps_partkey>37171 AND l.l_quantity>33.0 AND ps.ps_availqty>6890 AND l.l_tax<0.04;",230373.41272106854,230066,3.7128000003576744,0,0.0
1101,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=9925.28 AND n.n_regionkey>1;",0.6018933333333335,0,0.5026999997426174,0,0.0
1102,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>604.43 AND ps.ps_availqty<7649;",242067.18868872602,241799,0.5498999998962972,0,0.0
1103,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal=8693.17;",1.0,1,0.42440000015631085,0,0.0
1104,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=7168.97;",1.0,1,0.6068000002414919,0,0.0
1105,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice>220208.16;",359746.17911478184,353055,2.3090000004231115,0,0.0
1106,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey=191946 AND ps.ps_supplycost>482.5 AND s.s_acctbal>8113.22 AND s.s_nationkey=20 AND ps.ps_availqty>9745;",0.006974669999999236,0,1.0334999997212435,0,0.0
1107,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey<6489 AND p.p_size=27;",10196.540799999157,10157,0.7716999998592655,0,0.0
1108,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal<1062.75 AND n.n_regionkey<1;",363.4344999999914,367,0.5623999995805207,0,0.0
1109,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_extendedprice<45710.72 AND l.l_linenumber<1 AND o.o_totalprice=175842.62 AND o.o_custkey>391;",1.0,0,3.2591999997748644,0,0.0
1110,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey<110441 AND s.s_acctbal>5896.72;",164820.65599981233,164821,0.8181000002878136,0,0.0
1111,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_linenumber>2 AND l.l_tax>0.05 AND l.l_quantity<6.0 AND l.l_extendedprice>32602.92 AND l.l_suppkey<5549;",1.0,0,4.243400000632391,0,0.0
1112,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<0;",1.0,0,0.31519999993179226,0,0.0
1113,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.21970000034343684,0,0.0
1114,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.2401000001555076,0,0.0
1115,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.22190000072441762,0,0.0
1116,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal=-199.40 AND n.n_regionkey<1;",0.19550000000000528,0,0.734799999918323,0,0.0
1117,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND o.o_totalprice>76766.85 AND l.l_discount=0.05 AND l.l_linenumber=2 AND l.l_quantity<6.0;",10167.637232529645,8684,3.329199999825505,0,0.0
1118,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND o.o_totalprice=143742.01 AND c.c_nationkey<9 AND c.c_acctbal<8040.61;",1.0,0,2.370100000007369,0,0.0
1119,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty<495 AND s.s_nationkey>6 AND ps.ps_partkey=10053 AND s.s_acctbal=9806.29;",0.0001,0,1.1957999995502178,0,0.0
1120,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey>147449 AND s.s_nationkey=18 AND ps.ps_supplycost=618.05;",0.21423981489246885,0,0.6717000005664886,0,0.0
1121,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal<-971.99 AND n.n_regionkey>3;",4.441800000000004,3,0.43110000024171313,0,0.0
1122,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.23590000000695,0,0.0
1123,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_nationkey>23;",392.9999999999989,393,0.4237000002831337,0,0.0
1124,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey<185924 AND s.s_nationkey=9 AND ps.ps_availqty<6029 AND s.s_acctbal=5158.38 AND ps.ps_supplycost>250.55;",33.62175296472743,0,1.1061999994126381,0,0.0
1125,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>2;",10.000000000000004,10,0.33400000029359944,0,0.0
1126,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_availqty>3477 AND l.l_partkey=136417 AND ps.ps_supplycost<35.82 AND l.l_tax>0.04;",1.0,0,2.9940000003989553,0,0.0
1127,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.2283000003444613,0,0.0
1128,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=645.05 AND n.n_regionkey>3;",0.19936000000035137,0,0.6917000000612461,0,0.0
1129,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_suppkey<6688;",4013276.0000000712,4013276,0.5930999996053288,0,0.0
1130,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost=590.31 AND p.p_retailprice<1923.94 AND ps.ps_availqty>2224 AND ps.ps_suppkey>7951;",0.9226999999999121,0,0.9332999998150626,0,0.0
1131,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.2336999996259692,0,0.0
1132,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.22119999994174577,0,0.0
1133,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=2 AND c.c_acctbal=2215.90;",0.20121999999999998,0,0.568800000110059,0,0.0
1134,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>7584.69 AND ps.ps_availqty=4800 AND s.s_nationkey<12 AND ps.ps_supplycost=461.83 AND ps.ps_partkey>109976;",0.10719883999998822,0,1.1010999996869941,0,0.0
1135,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey=5989 AND ps.ps_availqty>1470 AND ps.ps_supplycost<846.71;",57.78892640770407,51,0.5962000004728907,0,0.0
1136,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.29459999950631754,0,0.0
1137,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey<1;",29763.999999999938,29764,0.29629999971803045,0,0.0
1138,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_linenumber=2 AND o.o_custkey=49885 AND l.l_suppkey<9398 AND l.l_discount<0.0;",1.0,0,2.46309999965888,0,0.0
1139,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<1;",4.99999999999999,5,0.31099999978323467,0,0.0
1140,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND o.o_totalprice<162031.24 AND l.l_linenumber>4;",157519.86428418732,148729,2.2619000001213863,0,0.0
1141,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<2;",9.99999999999999,10,0.2676999993127538,0,0.0
1142,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_partkey>190334 AND l.l_suppkey<3296;",95360.72545503735,93616,0.5493000007845694,0,0.0
1143,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.29349999931582715,0,0.0
1144,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal>1629.99 AND n.n_regionkey<3;",4560.834599999495,4559,0.47730000005685724,0,0.0
1145,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>0;",20.000000000000004,20,0.25660000028437935,0,0.0
1146,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24640000083309133,0,0.0
1147,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_nationkey=2 AND ps.ps_availqty>8214;",5671.899299999771,5786,0.5297999996400904,0,0.0
1148,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>607.53 AND p.p_retailprice<1804.88 AND ps.ps_suppkey>1882 AND ps.ps_availqty<3924 AND p.p_size=16;",1649.4662376823935,1627,1.0634999998728745,0,0.0
1149,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey<38057 AND s.s_acctbal<5744.30 AND ps.ps_supplycost<477.47;",44617.424403669305,44584,0.8944999999584979,0,0.0
1150,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.2851000008377014,0,0.0
1151,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.26280000020051375,0,0.0
1152,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_discount=0.1 AND l.l_tax=0.04 AND l.l_partkey=93302 AND l.l_linenumber<3;",1.0,1,2.1169000001464156,0,0.0
1153,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty<6384;",510493.99999999715,510494,0.5114000005050912,0,0.0
1154,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.24440000015601981,0,0.0
1155,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<982.83;",26890.000000007938,26890,0.6023999994795304,0,0.0
1156,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_orderkey>2908645 AND l.l_linenumber>4 AND ps.ps_suppkey>2046 AND l.l_suppkey<1096 AND ps.ps_availqty<2242;",1.0,0,6.076099999518192,0,0.0
